latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
35.37363,129.05791,329.26,0.39,0.36,2026-05-01,0436,SNPP,SNPP,n,2.0NRT,299.23,3.85,D
35.09834,128.86424,334.89,0.39,0.36,2026-05-01,0436,SNPP,SNPP,n,2.0NRT,300.88,2.87,D
35.95227,127.00962,330.33,0.39,0.36,2026-05-01,0436,SNPP,SNPP,l,2.0NRT,304.07,2.3,D
36.22609,128.12894,346.64,0.39,0.36,2026-05-01,0436,SNPP,SNPP,n,2.0NRT,296.36,3.53,D
36.50787,127.70144,332.2,0.38,0.36,2026-05-01,0436,SNPP,SNPP,n,2.0NRT,296.22,4.24,D
35.64783,128.40691,335.19,0.39,0.36,2026-05-01,0436,SNPP,SNPP,n,2.0NRT,299.58,3.64,D
35.91192,128.62062,325.86,0.39,0.36,2026-05-01,0436,SNPP,SNPP,l,2.0NRT,300.11,2.18,D
37.41616,126.70677,330.3,0.39,0.36,2026-05-01,0438,SNPP,SNPP,l,2.0NRT,302.72,3.64,D
37.49078,126.64417,330.08,0.39,0.36,2026-05-01,0438,SNPP,SNPP,l,2.0NRT,303.09,1.47,D
37.81638,127.18655,341.32,0.38,0.36,2026-05-01,0438,SNPP,SNPP,n,2.0NRT,309.65,13.06,D
36.86611,127.76374,336.42,0.38,0.36,2026-05-01,0438,SNPP,SNPP,n,2.0NRT,295.42,2.81,D
36.98197,126.71116,336.29,0.39,0.36,2026-05-01,0438,SNPP,SNPP,l,2.0NRT,307.51,3.07,D
37.02687,128.32066,335.83,0.39,0.36,2026-05-01,0438,SNPP,SNPP,n,2.0NRT,305.81,3.64,D
36.98526,126.71033,337.99,0.39,0.36,2026-05-01,0438,SNPP,SNPP,n,2.0NRT,307.23,3.07,D
36.98582,126.69232,332.12,0.39,0.36,2026-05-01,0438,SNPP,SNPP,l,2.0NRT,305.04,2.29,D
37.16568,127.63344,339.81,0.38,0.36,2026-05-01,0438,SNPP,SNPP,n,2.0NRT,303.06,2.68,D
37.4826,129.05191,330.99,0.4,0.37,2026-05-01,0438,SNPP,SNPP,n,2.0NRT,303.85,4.01,D
37.48277,129.04855,333.9,0.4,0.37,2026-05-01,0438,SNPP,SNPP,n,2.0NRT,303.93,4.04,D
37.39834,126.70219,331.53,0.39,0.36,2026-05-01,0438,SNPP,SNPP,l,2.0NRT,304.41,4.52,D
35.99796,129.39857,303.9,0.57,0.43,2026-05-01,1658,SNPP,SNPP,n,2.0NRT,279.74,1.76,N
35.49843,129.35229,295.97,0.56,0.43,2026-05-01,1658,SNPP,SNPP,n,2.0NRT,281.85,0.73,N
35.09787,128.86232,302.79,0.39,0.44,2026-05-01,1658,SNPP,SNPP,n,2.0NRT,278.19,0.62,N
36.97993,126.69193,298.86,0.54,0.51,2026-05-01,1658,SNPP,SNPP,n,2.0NRT,276.71,1.53,N
37.59822,129.01326,304.7,0.41,0.45,2026-05-01,1658,SNPP,SNPP,n,2.0NRT,287.18,0.88,N
37.59406,129.01268,306.62,0.41,0.45,2026-05-01,1658,SNPP,SNPP,n,2.0NRT,284.55,0.88,N
37.48401,129.04987,317.3,0.41,0.45,2026-05-01,1658,SNPP,SNPP,n,2.0NRT,290.72,2.22,N
37.48357,129.05434,311.33,0.41,0.45,2026-05-01,1658,SNPP,SNPP,n,2.0NRT,286.83,1.64,N
37.47988,129.04913,299.05,0.41,0.45,2026-05-01,1658,SNPP,SNPP,n,2.0NRT,285.31,0.77,N
37.42318,129.17413,309.91,0.4,0.44,2026-05-01,1658,SNPP,SNPP,n,2.0NRT,285.08,1.15,N
37.01097,128.3398,295.93,0.44,0.46,2026-05-01,1658,SNPP,SNPP,n,2.0NRT,272.73,0.72,N
36.98882,126.69924,297.24,0.54,0.51,2026-05-01,1658,SNPP,SNPP,n,2.0NRT,275.59,1.18,N
36.98514,126.68638,295.16,0.54,0.51,2026-05-01,1658,SNPP,SNPP,n,2.0NRT,275.09,1.53,N
36.98463,126.69254,307.33,0.54,0.51,2026-05-01,1658,SNPP,SNPP,n,2.0NRT,276.88,1.53,N
36.98311,126.71099,307.11,0.54,0.51,2026-05-01,1658,SNPP,SNPP,n,2.0NRT,276.27,1.97,N
36.02773,129.39691,302.17,0.57,0.43,2026-05-01,1658,SNPP,SNPP,n,2.0NRT,281.32,1.62,N
36.02042,129.38925,296.33,0.57,0.43,2026-05-01,1658,SNPP,SNPP,n,2.0NRT,281.12,2.08,N
36.02656,129.39682,296.2,0.57,0.43,2026-05-01,1658,SNPP,SNPP,n,2.0NRT,279.99,1.13,N
36.00872,129.37447,303.65,0.57,0.43,2026-05-01,1658,SNPP,SNPP,n,2.0NRT,279.96,2.48,N
36.00733,129.38721,298.07,0.57,0.43,2026-05-01,1658,SNPP,SNPP,n,2.0NRT,281.09,1.99,N
36.00005,129.37955,311.73,0.57,0.43,2026-05-01,1658,SNPP,SNPP,n,2.0NRT,281.45,1.73,N
35.99865,129.39227,306.67,0.57,0.43,2026-05-01,1658,SNPP,SNPP,n,2.0NRT,280.69,1.32,N
36.00642,129.38597,312.24,0.63,0.72,2026-05-03,1620,SNPP,SNPP,n,2.0NRT,284.04,2.78,N
35.99948,129.39304,307.63,0.63,0.72,2026-05-03,1620,SNPP,SNPP,n,2.0NRT,283.3,2.78,N
36.00466,129.38867,321.36,0.63,0.72,2026-05-03,1620,SNPP,SNPP,n,2.0NRT,284.12,2.72,N
36.00489,129.38133,297.16,0.63,0.72,2026-05-03,1620,SNPP,SNPP,n,2.0NRT,283.15,2.72,N
35.99769,129.39563,300.58,0.63,0.72,2026-05-03,1620,SNPP,SNPP,n,2.0NRT,282.91,1.57,N
35.0808,128.9874,298.18,0.66,0.73,2026-05-03,1620,SNPP,SNPP,n,2.0NRT,282.17,1,N
35.08007,128.98827,296.2,0.66,0.73,2026-05-03,1620,SNPP,SNPP,n,2.0NRT,281.95,1.19,N
36.00583,129.39156,301.89,0.61,0.53,2026-05-03,1800,SNPP,SNPP,n,2.0NRT,283.23,1.84,N
37.48987,126.64159,309.18,0.41,0.45,2026-05-03,1800,SNPP,SNPP,n,2.0NRT,281.99,2.05,N
36.98693,126.69936,297.48,0.42,0.45,2026-05-03,1800,SNPP,SNPP,n,2.0NRT,282.6,0.69,N
36.98489,126.70855,318.32,0.42,0.45,2026-05-03,1800,SNPP,SNPP,n,2.0NRT,284.54,1.78,N
36.98387,126.71313,314.6,0.42,0.45,2026-05-03,1800,SNPP,SNPP,n,2.0NRT,282.55,1.78,N
36.98493,126.68874,305.02,0.42,0.45,2026-05-03,1800,SNPP,SNPP,n,2.0NRT,284.71,1.31,N
36.98185,126.70255,295.92,0.42,0.45,2026-05-03,1800,SNPP,SNPP,n,2.0NRT,282.97,0.59,N
36.98083,126.70714,296.67,0.42,0.45,2026-05-03,1800,SNPP,SNPP,n,2.0NRT,284.71,0.92,N
36.97979,126.71178,301.69,0.42,0.45,2026-05-03,1800,SNPP,SNPP,n,2.0NRT,280.83,0.92,N
36.98087,126.68735,305.41,0.42,0.45,2026-05-03,1800,SNPP,SNPP,n,2.0NRT,284.81,1.31,N
36.98339,126.71104,338.5,0.42,0.45,2026-05-03,1800,SNPP,SNPP,n,2.0NRT,285.29,4.58,N
36.98538,126.70184,296.03,0.42,0.45,2026-05-03,1800,SNPP,SNPP,n,2.0NRT,282.85,2.68,N
36.98432,126.68659,303.68,0.42,0.45,2026-05-03,1800,SNPP,SNPP,n,2.0NRT,281.89,1.26,N
36.98332,126.6912,305.94,0.42,0.45,2026-05-03,1800,SNPP,SNPP,n,2.0NRT,284.71,1.76,N
36.0094,129.38477,297.25,0.61,0.53,2026-05-03,1800,SNPP,SNPP,n,2.0NRT,284.47,1.06,N
36.00744,129.38496,295.97,0.61,0.53,2026-05-03,1800,SNPP,SNPP,n,2.0NRT,284.14,1.62,N
36.00108,129.38971,301.14,0.61,0.53,2026-05-03,1800,SNPP,SNPP,n,2.0NRT,283.75,1.84,N
35.99946,129.39633,312.62,0.61,0.53,2026-05-03,1800,SNPP,SNPP,n,2.0NRT,285.69,1.84,N
35.4477,129.33867,297.33,0.62,0.54,2026-05-03,1800,SNPP,SNPP,n,2.0NRT,287.3,1.52,N
35.97146,126.60831,301.41,0.44,0.46,2026-05-03,1800,SNPP,SNPP,n,2.0NRT,282.34,1.12,N
36.98411,126.69076,329.93,0.33,0.55,2026-05-04,0523,SNPP,SNPP,l,2.0NRT,302.91,1.85,D
36.98387,126.68702,330.33,0.33,0.55,2026-05-04,0523,SNPP,SNPP,n,2.0NRT,297.63,1.85,D
35.50081,129.35327,295.35,0.53,0.42,2026-05-04,1741,SNPP,SNPP,n,2.0NRT,284.67,0.77,N
35.44783,129.33704,296.92,0.53,0.42,2026-05-04,1741,SNPP,SNPP,n,2.0NRT,286.9,1.9,N
35.97137,126.60899,305.68,0.41,0.37,2026-05-04,1741,SNPP,SNPP,n,2.0NRT,285.17,1.09,N
35.08316,128.98643,305.71,0.52,0.42,2026-05-04,1741,SNPP,SNPP,n,2.0NRT,284.92,1.23,N
35.08199,128.99222,297.7,0.52,0.42,2026-05-04,1741,SNPP,SNPP,n,2.0NRT,285.84,1.13,N
37.59664,129.01204,306.69,0.48,0.4,2026-05-04,1741,SNPP,SNPP,n,2.0NRT,287.33,1.31,N
37.48368,129.04759,314.35,0.48,0.4,2026-05-04,1741,SNPP,SNPP,n,2.0NRT,287.94,2.43,N
37.42845,129.17749,297.76,0.49,0.4,2026-05-04,1741,SNPP,SNPP,n,2.0NRT,285.47,0.53,N
37.42234,129.16933,301.91,0.49,0.4,2026-05-04,1741,SNPP,SNPP,n,2.0NRT,285.31,1.36,N
37.23071,128.32227,310.62,0.45,0.39,2026-05-04,1741,SNPP,SNPP,n,2.0NRT,281.88,2.03,N
37.20543,128.29871,300.8,0.45,0.39,2026-05-04,1741,SNPP,SNPP,n,2.0NRT,278.8,1.1,N
37.1865,128.31958,296.72,0.45,0.39,2026-05-04,1741,SNPP,SNPP,n,2.0NRT,279.83,0.65,N
37.48944,126.64206,319.35,0.4,0.37,2026-05-04,1741,SNPP,SNPP,n,2.0NRT,283.9,2.44,N
37.02614,128.32138,324.96,0.46,0.39,2026-05-04,1741,SNPP,SNPP,n,2.0NRT,284.02,3.3,N
37.01071,128.34343,303.46,0.46,0.39,2026-05-04,1741,SNPP,SNPP,n,2.0NRT,279.5,0.77,N
36.98263,126.71201,338.89,0.41,0.37,2026-05-04,1741,SNPP,SNPP,n,2.0NRT,285.85,4.81,N
36.98328,126.68844,331.46,0.41,0.37,2026-05-04,1741,SNPP,SNPP,n,2.0NRT,288.7,2.26,N
36.98248,126.69295,299.26,0.41,0.37,2026-05-04,1741,SNPP,SNPP,n,2.0NRT,284.95,2.26,N
36.98087,126.702,295.03,0.41,0.37,2026-05-04,1741,SNPP,SNPP,n,2.0NRT,284.78,0.73,N
36.95335,126.61854,304.24,0.41,0.37,2026-05-04,1741,SNPP,SNPP,n,2.0NRT,281.55,0.94,N
36.02643,129.39217,298.12,0.52,0.42,2026-05-04,1741,SNPP,SNPP,n,2.0NRT,285.73,1.11,N
36.02383,129.3853,297.56,0.52,0.42,2026-05-04,1741,SNPP,SNPP,n,2.0NRT,285.21,1.33,N
36.01892,129.38983,297.69,0.52,0.42,2026-05-04,1741,SNPP,SNPP,n,2.0NRT,285.32,1,N
36.00766,129.38634,304.19,0.52,0.42,2026-05-04,1741,SNPP,SNPP,n,2.0NRT,286.03,1.47,N
36.00622,129.37383,299.4,0.52,0.42,2026-05-04,1741,SNPP,SNPP,n,2.0NRT,282.41,1.52,N
36.00507,129.37949,306.6,0.52,0.42,2026-05-04,1741,SNPP,SNPP,n,2.0NRT,284.04,1.52,N
36.00274,129.39085,308.44,0.52,0.42,2026-05-04,1741,SNPP,SNPP,n,2.0NRT,285.88,1.47,N
35.99781,129.3954,326.99,0.52,0.42,2026-05-04,1741,SNPP,SNPP,n,2.0NRT,285.6,3.42,N
36.00459,129.38788,326.62,0.73,0.76,2026-05-05,0321,SNPP,SNPP,l,2.0NRT,300.59,7.42,D
36.00277,129.39255,339.36,0.5,0.49,2026-05-05,0501,SNPP,SNPP,l,2.0NRT,309.86,7.81,D
36.98241,126.71104,347.31,0.55,0.43,2026-05-05,0501,SNPP,SNPP,n,2.0NRT,314.32,10.05,D
36.98085,126.70961,335.46,0.55,0.43,2026-05-05,0501,SNPP,SNPP,l,2.0NRT,309.8,12.68,D
36.03046,129.39536,306.5,0.39,0.36,2026-05-05,1722,SNPP,SNPP,n,2.0NRT,288.91,1.23,N
37.59607,129.01291,314.81,0.38,0.36,2026-05-05,1722,SNPP,SNPP,n,2.0NRT,291.55,1.52,N
37.48414,129.05464,308.93,0.38,0.36,2026-05-05,1722,SNPP,SNPP,n,2.0NRT,288.27,1.11,N
37.48153,129.04955,328.03,0.38,0.36,2026-05-05,1722,SNPP,SNPP,n,2.0NRT,292.6,2.4,N
37.42712,129.17941,308.52,0.38,0.36,2026-05-05,1722,SNPP,SNPP,n,2.0NRT,290.85,1.04,N
37.42451,129.1743,305.6,0.38,0.36,2026-05-05,1722,SNPP,SNPP,n,2.0NRT,289.55,0.77,N
37.42122,129.17349,298.66,0.38,0.36,2026-05-05,1722,SNPP,SNPP,n,2.0NRT,286.78,0.59,N
37.49184,126.64291,306.51,0.42,0.38,2026-05-05,1722,SNPP,SNPP,n,2.0NRT,284.75,1.23,N
37.48902,126.63743,306.3,0.42,0.38,2026-05-05,1722,SNPP,SNPP,n,2.0NRT,286.17,1.16,N
37.48557,126.6367,302.5,0.42,0.38,2026-05-05,1722,SNPP,SNPP,n,2.0NRT,284.46,0.76,N
37.22954,128.32164,316.95,0.39,0.36,2026-05-05,1722,SNPP,SNPP,n,2.0NRT,283.81,1.85,N
37.20499,128.30237,308.96,0.39,0.36,2026-05-05,1722,SNPP,SNPP,n,2.0NRT,282.7,1.06,N
37.20312,128.29932,296.55,0.39,0.36,2026-05-05,1722,SNPP,SNPP,n,2.0NRT,279.25,0.63,N
37.18595,128.32236,304.1,0.39,0.36,2026-05-05,1722,SNPP,SNPP,n,2.0NRT,282.73,0.93,N
37.02687,128.31877,323.31,0.39,0.36,2026-05-05,1722,SNPP,SNPP,n,2.0NRT,284.31,1.53,N
37.01303,128.34248,307.66,0.39,0.36,2026-05-05,1722,SNPP,SNPP,n,2.0NRT,283.06,1.64,N
37.01103,128.33301,305.56,0.39,0.36,2026-05-05,1722,SNPP,SNPP,n,2.0NRT,281.99,0.6,N
36.98602,126.7039,297.31,0.42,0.37,2026-05-05,1722,SNPP,SNPP,n,2.0NRT,286.95,1.25,N
36.9813,126.71251,328.48,0.42,0.37,2026-05-05,1722,SNPP,SNPP,n,2.0NRT,286.85,2.45,N
36.98451,126.68918,315.71,0.42,0.37,2026-05-05,1722,SNPP,SNPP,n,2.0NRT,289.17,1.7,N
36.98258,126.70319,299.61,0.42,0.37,2026-05-05,1722,SNPP,SNPP,n,2.0NRT,287.32,1.25,N
36.98108,126.68847,309.82,0.42,0.37,2026-05-05,1722,SNPP,SNPP,n,2.0NRT,289.18,1.54,N
36.98043,126.69314,298.63,0.42,0.37,2026-05-05,1722,SNPP,SNPP,n,2.0NRT,284.33,1.06,N
36.95502,126.6204,298.93,0.42,0.38,2026-05-05,1722,SNPP,SNPP,n,2.0NRT,282.65,0.62,N
36.02717,129.39452,304.31,0.39,0.36,2026-05-05,1722,SNPP,SNPP,n,2.0NRT,288.3,1.01,N
36.02648,129.39876,296.32,0.39,0.36,2026-05-05,1722,SNPP,SNPP,n,2.0NRT,285.29,0.39,N
36.02525,129.38525,302.41,0.39,0.36,2026-05-05,1722,SNPP,SNPP,n,2.0NRT,287.85,0.92,N
36.02388,129.39371,309.49,0.39,0.36,2026-05-05,1722,SNPP,SNPP,n,2.0NRT,289.31,1.01,N
36.02197,129.38443,300.56,0.39,0.36,2026-05-05,1722,SNPP,SNPP,n,2.0NRT,286.48,0.53,N
36.01936,129.37941,300.37,0.39,0.36,2026-05-05,1722,SNPP,SNPP,n,2.0NRT,287.66,0.53,N
36.01867,129.38365,302.69,0.39,0.36,2026-05-05,1722,SNPP,SNPP,n,2.0NRT,288.18,0.53,N
36.01799,129.38786,314.14,0.39,0.36,2026-05-05,1722,SNPP,SNPP,n,2.0NRT,287.92,1.72,N
36.01607,129.3786,301.29,0.39,0.36,2026-05-05,1722,SNPP,SNPP,n,2.0NRT,287.1,1.18,N
36.00949,129.37698,297.59,0.39,0.36,2026-05-05,1722,SNPP,SNPP,n,2.0NRT,285.99,0.67,N
36.00812,129.38544,307.82,0.39,0.36,2026-05-05,1722,SNPP,SNPP,n,2.0NRT,288.57,1,N
36.0062,129.37616,308.13,0.39,0.36,2026-05-05,1722,SNPP,SNPP,n,2.0NRT,284.68,0.67,N
36.00483,129.38463,307.47,0.39,0.36,2026-05-05,1722,SNPP,SNPP,n,2.0NRT,290.49,1,N
36.00414,129.38887,308.12,0.39,0.36,2026-05-05,1722,SNPP,SNPP,n,2.0NRT,288.58,1,N
36.00346,129.3931,305.59,0.39,0.36,2026-05-05,1722,SNPP,SNPP,n,2.0NRT,288.86,1.04,N
35.99879,129.40076,330.78,0.39,0.36,2026-05-05,1722,SNPP,SNPP,n,2.0NRT,290.55,2.82,N
35.99948,129.39653,309.28,0.39,0.36,2026-05-05,1722,SNPP,SNPP,n,2.0NRT,289.61,1.79,N
35.49992,129.353,300.97,0.39,0.36,2026-05-05,1722,SNPP,SNPP,n,2.0NRT,287.34,0.76,N
35.08281,128.98836,320,0.38,0.36,2026-05-05,1724,SNPP,SNPP,n,2.0NRT,286.32,1.02,N
34.84138,127.70756,299.84,0.39,0.36,2026-05-05,1724,SNPP,SNPP,n,2.0NRT,287.3,0.94,N
35.08221,128.98834,335.06,0.42,0.38,2026-05-06,0444,SNPP,SNPP,n,2.0NRT,307.46,3.07,D
35.11078,126.75652,335.6,0.39,0.36,2026-05-06,0444,SNPP,SNPP,l,2.0NRT,310.35,4.33,D
35.11722,126.77679,338.61,0.39,0.36,2026-05-06,0444,SNPP,SNPP,n,2.0NRT,307.54,2.74,D
35.11863,126.76346,338.18,0.39,0.36,2026-05-06,0444,SNPP,SNPP,l,2.0NRT,310.63,3.84,D
35.4478,128.7868,339.32,0.42,0.38,2026-05-06,0444,SNPP,SNPP,n,2.0NRT,304.01,1.93,D
35.45125,128.7861,348.97,0.42,0.38,2026-05-06,0444,SNPP,SNPP,n,2.0NRT,305.87,1.93,D
35.47741,127.2416,336.11,0.39,0.36,2026-05-06,0444,SNPP,SNPP,n,2.0NRT,302.49,2.63,D
37.16883,128.40408,345.1,0.42,0.38,2026-05-06,0444,SNPP,SNPP,n,2.0NRT,302.88,2.74,D
37.1682,128.39932,330.32,0.42,0.38,2026-05-06,0444,SNPP,SNPP,n,2.0NRT,299.56,2.74,D
37.17229,128.40343,336.94,0.42,0.38,2026-05-06,0444,SNPP,SNPP,n,2.0NRT,300.68,2.71,D
37.17103,128.39388,357.08,0.42,0.38,2026-05-06,0444,SNPP,SNPP,l,2.0NRT,303.86,7.95,D
37.17575,128.40273,339.2,0.42,0.38,2026-05-06,0444,SNPP,SNPP,n,2.0NRT,301.72,2.71,D
37.17511,128.39793,327.55,0.42,0.38,2026-05-06,0444,SNPP,SNPP,l,2.0NRT,298.94,2.71,D
37.17448,128.39317,357.16,0.42,0.38,2026-05-06,0444,SNPP,SNPP,l,2.0NRT,305.94,7.95,D
37.17369,128.40482,348.94,0.42,0.38,2026-05-06,0444,SNPP,SNPP,n,2.0NRT,303.19,8.41,D
37.17246,128.39523,351.47,0.42,0.38,2026-05-06,0444,SNPP,SNPP,n,2.0NRT,304,6.18,D
37.17184,128.39047,343.09,0.42,0.38,2026-05-06,0444,SNPP,SNPP,n,2.0NRT,302.11,6.18,D
37.17591,128.39453,344.94,0.42,0.38,2026-05-06,0444,SNPP,SNPP,n,2.0NRT,299.4,6.18,D
36.98177,126.69946,332.62,0.39,0.36,2026-05-06,0444,SNPP,SNPP,l,2.0NRT,304.98,4,D
36.98382,126.69001,343.31,0.39,0.36,2026-05-06,0444,SNPP,SNPP,n,2.0NRT,307.99,4.96,D
37.23065,128.32516,329.74,0.42,0.38,2026-05-06,0444,SNPP,SNPP,n,2.0NRT,304.45,2.4,D
37.59511,129.01109,305.45,0.52,0.41,2026-05-06,1705,SNPP,SNPP,n,2.0NRT,279.7,1.46,N
37.48357,129.05042,303.43,0.52,0.41,2026-05-06,1705,SNPP,SNPP,n,2.0NRT,275.39,1.84,N
37.42265,129.17538,297.87,0.51,0.41,2026-05-06,1705,SNPP,SNPP,n,2.0NRT,279.6,1.18,N
36.98346,126.68922,305.32,0.44,0.46,2026-05-06,1705,SNPP,SNPP,n,2.0NRT,274.1,1.83,N
36.98149,126.7093,300.61,0.44,0.46,2026-05-06,1705,SNPP,SNPP,n,2.0NRT,267.13,0.57,N
35.08362,128.98993,325.01,0.49,0.4,2026-05-06,1705,SNPP,SNPP,n,2.0NRT,288.07,2.21,N
35.09922,128.86009,307.61,0.49,0.41,2026-05-06,1705,SNPP,SNPP,n,2.0NRT,285.58,1.17,N
35.08398,128.99055,337.83,0.41,0.37,2026-05-07,0423,SNPP,SNPP,n,2.0NRT,302.15,5.21,D
36.00309,129.39148,335.96,0.39,0.36,2026-05-07,0423,SNPP,SNPP,n,2.0NRT,302.65,4,D
37.59677,129.01176,298.06,0.61,0.53,2026-05-07,1643,SNPP,SNPP,n,2.0NRT,280.6,1.36,N
37.48397,129.04926,310.17,0.6,0.53,2026-05-07,1643,SNPP,SNPP,n,2.0NRT,286.27,3.4,N
37.48299,129.04953,312.25,0.6,0.53,2026-05-07,1643,SNPP,SNPP,n,2.0NRT,286.68,4.52,N
36.98726,126.68994,312.14,0.4,0.6,2026-05-07,1645,SNPP,SNPP,n,2.0NRT,285.54,1.1,N
36.98164,126.68946,325.18,0.4,0.6,2026-05-07,1645,SNPP,SNPP,n,2.0NRT,288.92,3.02,N
36.98191,126.68479,299.32,0.4,0.6,2026-05-07,1645,SNPP,SNPP,n,2.0NRT,281.77,2.04,N
36.98059,126.70807,296.15,0.4,0.6,2026-05-07,1645,SNPP,SNPP,n,2.0NRT,283.75,0.8,N
36.98033,126.71265,309.49,0.4,0.6,2026-05-07,1645,SNPP,SNPP,n,2.0NRT,282.12,0.8,N
37.4226,129.16565,295.71,0.58,0.7,2026-05-07,1826,SNPP,SNPP,n,2.0NRT,284.87,1.62,N
37.23257,128.32013,297.77,0.53,0.67,2026-05-07,1826,SNPP,SNPP,n,2.0NRT,282.95,1.41,N
36.98767,126.69942,295.01,0.45,0.63,2026-05-07,1826,SNPP,SNPP,n,2.0NRT,283.83,0.94,N
36.98494,126.70908,302.95,0.45,0.63,2026-05-07,1826,SNPP,SNPP,n,2.0NRT,284.29,1.15,N
36.98489,126.68718,308.79,0.45,0.63,2026-05-07,1826,SNPP,SNPP,n,2.0NRT,287.04,1.19,N
36.98352,126.69205,295.32,0.45,0.63,2026-05-07,1826,SNPP,SNPP,n,2.0NRT,284.71,1.19,N
36.98552,126.68652,302.63,0.45,0.63,2026-05-07,1826,SNPP,SNPP,n,2.0NRT,283.9,2.11,N
36.98418,126.69139,298.51,0.45,0.63,2026-05-07,1826,SNPP,SNPP,n,2.0NRT,285.37,2.07,N
36.95475,126.61828,298.05,0.44,0.63,2026-05-07,1826,SNPP,SNPP,n,2.0NRT,280.49,0.91,N
35.55186,129.36751,336.52,0.39,0.44,2026-05-08,0406,SNPP,SNPP,n,2.0NRT,305.59,5.14,D
35.48894,128.60677,332.61,0.43,0.46,2026-05-08,0406,SNPP,SNPP,n,2.0NRT,299.16,3.6,D
35.14141,126.78927,326.21,0.55,0.51,2026-05-08,0406,SNPP,SNPP,l,2.0NRT,300.23,2.74,D
35.73289,128.4687,330.06,0.43,0.46,2026-05-08,0406,SNPP,SNPP,l,2.0NRT,302.64,5.38,D
35.99872,129.39502,331.78,0.39,0.44,2026-05-08,0406,SNPP,SNPP,l,2.0NRT,305.95,3.35,D
35.94516,128.2245,330.32,0.44,0.46,2026-05-08,0406,SNPP,SNPP,n,2.0NRT,295.94,3.77,D
36.83983,127.52042,325.41,0.46,0.47,2026-05-08,0406,SNPP,SNPP,n,2.0NRT,298.8,3.49,D
36.98177,126.70995,330.31,0.5,0.49,2026-05-08,0406,SNPP,SNPP,l,2.0NRT,304.34,5.6,D
36.9867,126.6902,329.65,0.5,0.49,2026-05-08,0406,SNPP,SNPP,l,2.0NRT,301.04,6.26,D
37.59969,129.01007,295.75,0.55,0.68,2026-05-08,1626,SNPP,SNPP,n,2.0NRT,281.98,0.86,N
37.59834,129.00999,300.01,0.55,0.68,2026-05-08,1626,SNPP,SNPP,n,2.0NRT,282,1.7,N
37.48692,129.05429,300.02,0.55,0.68,2026-05-08,1626,SNPP,SNPP,n,2.0NRT,281.22,1.43,N
37.48075,129.04765,309.02,0.55,0.68,2026-05-08,1626,SNPP,SNPP,n,2.0NRT,281.18,1.43,N
37.42552,129.1716,296.78,0.54,0.68,2026-05-08,1626,SNPP,SNPP,n,2.0NRT,281.01,0.72,N
37.4232,129.17192,297.39,0.54,0.68,2026-05-08,1626,SNPP,SNPP,n,2.0NRT,281.23,0.44,N
37.01164,128.3326,295.75,0.6,0.7,2026-05-08,1626,SNPP,SNPP,n,2.0NRT,280.38,1.32,N
36.98758,126.69067,299.1,0.73,0.76,2026-05-08,1626,SNPP,SNPP,n,2.0NRT,283.89,2.56,N
36.98732,126.70808,295.18,0.73,0.76,2026-05-08,1626,SNPP,SNPP,n,2.0NRT,283.89,1.65,N
36.98042,126.69049,301.01,0.73,0.76,2026-05-08,1626,SNPP,SNPP,n,2.0NRT,282.79,2.56,N
36.98017,126.70779,296.49,0.73,0.76,2026-05-08,1626,SNPP,SNPP,n,2.0NRT,281.75,1.65,N
36.98563,126.68718,316.25,0.73,0.76,2026-05-08,1626,SNPP,SNPP,n,2.0NRT,287.3,4.62,N
36.98511,126.71327,297.17,0.73,0.76,2026-05-08,1626,SNPP,SNPP,n,2.0NRT,282.47,1.92,N
36.02911,129.39066,300.56,0.52,0.66,2026-05-08,1626,SNPP,SNPP,n,2.0NRT,285.77,1.05,N
36.02888,129.39661,297.75,0.51,0.66,2026-05-08,1626,SNPP,SNPP,n,2.0NRT,284.65,1.05,N
36.00688,129.38152,310.39,0.52,0.66,2026-05-08,1626,SNPP,SNPP,n,2.0NRT,287.29,1.77,N
36.00663,129.38745,297.09,0.51,0.66,2026-05-08,1626,SNPP,SNPP,n,2.0NRT,284.9,1.77,N
36.00016,129.39296,301.17,0.51,0.66,2026-05-08,1626,SNPP,SNPP,n,2.0NRT,284.67,1.63,N
35.36733,128.48792,296.03,0.57,0.69,2026-05-08,1626,SNPP,SNPP,n,2.0NRT,281.79,1.23,N
35.36737,128.48831,297.18,0.57,0.69,2026-05-08,1626,SNPP,SNPP,n,2.0NRT,281.67,0.87,N
37.59776,129.01051,297.47,0.32,0.55,2026-05-08,1806,SNPP,SNPP,n,2.0NRT,284.88,0.5,N
37.48417,129.05492,298.23,0.33,0.55,2026-05-08,1806,SNPP,SNPP,n,2.0NRT,282.12,0.27,N
37.48125,129.04532,308.41,0.33,0.55,2026-05-08,1806,SNPP,SNPP,n,2.0NRT,283.89,2.04,N
37.48286,129.04721,319.94,0.33,0.55,2026-05-08,1806,SNPP,SNPP,n,2.0NRT,287.74,1.27,N
37.42799,129.17845,300.84,0.33,0.55,2026-05-08,1806,SNPP,SNPP,n,2.0NRT,283.31,0.6,N
37.42418,129.17203,308.15,0.33,0.55,2026-05-08,1806,SNPP,SNPP,n,2.0NRT,284.39,1.27,N
